Open,High,Low,Volume,Adj Close
12701,12790,12523.79981,4420,12466.91113
12650,12908.90039,12462.2002,8679,12696.96094
12709,12799,12511,5238,12438.82324
12715,12735,12455.59961,11901,12456.3291
12725,13650,12600.09961,28775,13439.22754
13650,14278.79981,13611,38653,13667.99023
13690,14450,13690,28065,14239.25293
14411,14814,14300,23879,14228.66895
14299,14620,13682,20715,13659.7793
13780,14723.7002,13640.09961,71698,13698.25195
14149,14187,13702.09961,23941,13642.07715
13793.40039,13933.2002,13600,10653,13487.58887
13725,13754.7002,13110,12290,13036.69238
13197,13325,12770.29981,15135,13072.49609
13495,13495,12725,13259,12714.76465
12947,13069,12631,11869,12595.48731
12795,12975,12601,10062,12604.68359
12745,12745,12311,10813,12369.7334
12403,12946.2002,12403,8913,12708.55664
12722,13134.7002,12722,6727,12845.37207
13220,13500,13002,12389,13305.5752
13470,14211,13373.09961,23485,13983.02246
14200,14333,14035,10459,14021.80273
14199,14264.40039,13310,12492,13265.80371
13400,13400,12800,8885,12973.97559
13000,13516,12820,13769,13330.50488
13625,13817.79981,12860,12172,12814.70508
12824,13292,12716.40039,12661,12904.72559
12951,13319,12950,8894,13060.43945
13205,13375.79981,13124,7335,13095.0625
13250,13250,12851,4267,12763.16504
12801,12988.79981,12550,7384,12786.3125
13000,13239.29981,12905.2002,11233,12987.03418
13070,13230,12780.59961,9495,12755.54688
12940,13668,12940,17007,13436.65527
13690,13780,13000,14466,12893.25391
13188,13536.2002,13050,10306,13277.38379
13637,13715,13020.40039,17924,12960.81836
13200,13280,12950,12822,12846.36231
13100,13300,13051,12922,12935.88867
13176.29981,13176.29981,12740,17882,12651.47559
12900,13130.7002,12711,13541,12754.65527
12924,13039.90039,12760,7066,12686.10059
13154,13154,12725,6917,12684.12207
12872,12925.5,12735,5343,12686.69336
12921,12981.90039,12820,3457,12721.11914
13099,13278,12902.29981,13448,13027.8916
13180,13369.7002,12670,14535,12851.10938
12950,12960.29981,12826,4005,12713.00781
12839.2002,13060,12801,5981,12704.79688
12845,12980,12800,7020,12695.29981
12783,12949.90039,12720,7877,12654.6416
12855,13722,12830,42694,13327.83496
13311,13580,13301,10736,13241.27148
13385,13950,13290,24791,13706.92188
13944.29981,14666,13930,33072,14392.97168
14455,14671,14235.7002,25383,14234.49512
14400.09961,14899,14300,22347,14664.82324
14999,15135.7002,14700.5,22885,14830.42676
14890,14998,14717,10139,14707.85352
14850,14949,14630,8993,14513.95996
14800,15300,14760.09961,21395,15021.25195
15100,15450,15050.09961,14462,15171.12793
15400,15438,15030.40039,8313,14924.90137
15149,15300,15057.59961,5976,14952.50098
15149,15340,15024.2002,6255,15101.58203
15201,15385.7002,15150,6679,15133.53613
15120,15824.79981,15100,18214,15553.08008
15702,15849,15480,8284,15470.97461
15674.29981,15950,15526,11473,15475.72266
15487,15690,15376.2002,6306,15306.55664
15305,15650,15300,3430,15188.63477
15400,15653.90039,15301.09961,6719,15374.22168
15594,15787,15510,6114,15477.50098
15600,15800,15590,11279,15581.96777
15779,16144,15640.7002,11597,15848.375
15962,16744.69922,15852,20876,16470.53906
16663.09961,16840,16422,11521,16292.83594
16599,16599,16151,5133,16012.0293
16200,16540,16134,4997,16230.89551
16211.7002,16770,16211.7002,10840,16416.32031
16501,16700,16340,11747,16244.05664
16300,16699,16300,8924,16333.00879
16598.90039,16690.5,16500,3241,16349.03809
16730,17020,16525.19922,10136,16798.74023
16950,17210,16900.09961,13077,16803.49023
17050,17179.69922,16791.80078,8068,16683.96289
17077,17078,16810.59961,6485,16658.63672
17034,17085,16723,5579,16673.37305
17040,17199,16960,5655,16974.27344
17055,17759,17030,17379,17481.95898
17700.09961,17930,17594.19922,13062,17510.05469
17725,18025,17480,21944,17366.97656
17499,17500,17070,28894,17165.82422
17487,17487,17211,9107,17181.25977
17312,17438,17118,8181,17082.91211
17308,17548.80078,17150,14145,17223.11914
17520,17625,17351,10441,17310.28711
17500,17885,17422,11593,17642.04883
17898.90039,17994.90039,17680.09961,8333,17547.94922
17689.80078,18585,17555.19922,24207,18318.13672
18410,19210,18101.90039,30552,18914.17383
19012,19770,19012,43211,19360.81445
19450,19874,19020,47209,18922.39258
19100,19840,19100,26995,19577.99805
19813,20199,19620,26880,19536.24805
19820,20075,19760.09961,17134,19688.125
19979,20106.80078,19710,10036,19586.4082
19750,20225,19675.19922,32238,19621.92969
19735,19880,19511,14093,19419.98047
19760,19849.80078,19541.30078,12728,19397.02734
19623.69922,19779.80078,19000.09961,23870,18871.63477
19149,19449.30078,19120,15268,19203.79297
19590,19629.90039,19180,15356,19057.34961
19347,19439.90039,19170.09961,8550,19160.05273
19399,19499.90039,19216,6371,19073.48242
19366,19444,18956.30078,10813,18819.0957
19001,19249,18905.09961,11415,18960.48438
19174,19439.90039,19046.09961,13030,19084.36523
19349,19450,19056.09961,7225,18918.53516
19170,19300,19000,6721,18874.60547
19150,19249.90039,19023.30078,6314,18950.98438
19105,19299.90039,19002,6476,18899.93164
19170,19289.90039,18925.5,7724,18922.98828
19170,19420,19103.09961,8600,19060.91016
19519,19519,19210,2863,19068.43164
19271.80078,19920,19151,18815,19615.59961
19899,20155,19421,17950,19316.78125
19551,19733.59961,19422,8857,19403.86328
19612,19769.90039,19560,5115,19417.61133
19624.69922,20049,19570,9540,19742.44531
20050,20149,19370,12486,19203.99219
19549,19550,19211.19922,6638,19046.66992
19175,19244.90039,18740,7680,18606.26563
18785.80078,19148.69922,18645,5420,18833.44141
19000,19150,18855.30078,3995,18748.74023
18900,19247.5,18670,4941,18853.16406
19287,19530,19112.30078,8039,19253.20898
19450,19850,19350,11770,19493.85352
19470,20020,19305,10185,19710.22266
19906,20125,19730,12958,19740.13867
19835,20060,18985,33650,19198.12695
19050,19250,18686.40039,18591,18632.93359
18944,19159.90039,18740,10721,18657.5918
19085,19210,18911.09961,8957,18983.73438
19250,19250,18900.19922,4156,19004.04883
19050,19224,18830.59961,5702,18714.66406
18900,19098.90039,18703,4215,18721.89844
18850,19089.5,18771.19922,3417,18715.0625
18710,18999.90039,18701.80078,3788,18674.93945
18732,19200,18732,4301,18935.49023
18913,19194,18802,6359,18659.18164
18840,19120.5,18840,7264,18742.10742
18914,19172.30078,18910,3717,18825.91797
19002,19175,18991.69922,4038,18908.3457
19091.19922,19220,19000,7390,18849.69336
19045.69922,19198,19020,3463,18909.33594
19010,19200,19000.19922,4444,18921.22266
19190,19699.90039,19075,12180,19450.75195
19699.90039,19749.90039,19421,6462,19297.49414
19499,20550.09961,19448,19966,20178.22266
20460,20625,20240,12453,20222.50977
20400,20780,20150.09961,9041,20470.88086
20679.90039,20975,20560.09961,14300,20592.63867
20605,20950,20605,15839,20650.59375
20850,20980,20595,7729,20478.9043
20700,21100,20530,6703,20748.67773
21095,21650.30078,20760.5,17091,21391.04883
21670,21790,21450.09961,9292,21382.52148
21585,21604.90039,21270.59961,4633,21254.33203
21351,22450,21351,30470,22093.54688
22518.90039,22588.90039,22065,11344,21960.99414
22294,22450,22000,22250,21999.23633
22239.90039,22320,21770,13012,21660.41992
21701,22156,20773.30078,21138,20921.95117
21350,21674,21151,9983,21259.67969
21685,21988.80078,21459.19922,7958,21586.21094
21810.69922,21974.90039,21610,5416,21467.82617
21910,22344,21651.19922,16004,22069.18359
22399,22399.19922,21931,10453,22010.33789
22222,22477.80078,22010,10538,22171.81836
22326.80078,22488,22251,6469,22083.45117
22305,22525,22180,4261,22180.04297
22599,22749,21969.90039,12285,21940.88672
22200,22998.90039,22140,11515,22624.96875
22850,23500,22800.09961,16263,23246.03711
23400,23690,23350,9293,23236.82422
23450.19922,23835,23450.19922,12911,23529.27734
23773.90039,23899,23350,9145,23349.06836
23600,25925.09961,21380,71887,22021.92969
22088,22483.90039,21511,46676,21495.66016
21697.40039,21697.40039,21697.40039,0,21495.66016
21500,22000,20251,48382,20238.55859
20399,20924.90039,19816.09961,40884,20464.24805
20735,20999,20525,10505,20528.93555
20678,20890,20375,7578,20337.73438
20575,20790.09961,20502.5,6697,20521.4082
20677,20930,20607,3462,20449.17969
20642,20905,20642,5216,20619.18555
20605,20925,20604.5,7792,20568.16992
20632,21392,20632,8068,21089.97266
21290.09961,21498,21052,10443,21218.06641
21450,21747,21410.09961,6906,21401.34375
21675,21784.90039,21200,6127,21205.78516
21409,22046.90039,21259,9202,21698.66211
21902.19922,22029.90039,21510,6651,21384.10547
21950,22670,21715,9590,22016.17969
22161,23000,22161,4635,22608.02539
22905,23002.19922,22567.30078,5187,22564.13477
22769,22975,22401,7873,22236.60938
22542.90039,23045,22542,5556,22621.10156
22850,23278.59961,22850,5095,22928.32031
23200,23390,22750.09961,9200,22861.8418
23098,23100,22550,5540,22520.3457
23020,23020,22551,10582,22668.16406
22800,23098.80078,22800,2554,22722.84375
22710,22920,22653.09961,3759,22521.93164
22506,23130,22506,5101,22795.26758
22985,23300,22950,3628,22982.70508
23189.40039,23300.09961,23055.09961,2060,22927.23047
23012,23921.69922,23012,7363,23626.66211
23900.09961,24548,23900.09961,9635,24113.88867
24150,24635,24122,4142,24357.30664
24560,24634.69922,24192.90039,6130,24017.39844
24265.09961,24599,23655,7476,23564.15039
23784,24085,23705.59961,2877,23644.99805
23800,24079.19922,23200,5082,23062.65625
23250,23410,22448.90039,6487,22592.57031
22801.69922,23550,22801.69922,5179,23251.08984
23400,23888,23400,5118,23265.55273
23332,23749.90039,23200,2692,23095.45117
23263,23500,23110.09961,1916,22964.97656
23300,23697.90039,23250,4893,23391.37305
23601,24048,23601,5502,23576.83789
23521,23950,23406,5333,23272.18945
23580,23687,22986.90039,10634,22943.77344
23340,23550,23110.5,5171,22960.81445
23199.59961,23670,23199.59961,3791,23392.06445
23699.80078,23775,23500,2941,23429.91211
23750,24034.5,23658.80078,8725,23644.20313
23875,24049,23550,3469,23511.74609
23970,23970,23572.59961,3614,23521.65039
23750,23859.90039,23540,2195,23401.18359
23750,23750,22766,4275,22744.34961
23001,23250,22651.09961,4559,22621.29883
22801.19922,23132.80078,22050,10259,22236.41016
22500,22660,21360.09961,7696,21416.10938
21617.09961,21899,21001,4221,21313.87305
21655,21988,21610,3130,21703.12109
22460,22924.19922,21625,10086,22609.11719
22700,23350.09961,22700,7536,23072.07031
23099,23474.90039,22880,6292,23094.95117
23335.09961,23549,23130.09961,3476,22995.98438
23399,23399,22905,4349,22778.32617
22999,24768.69922,22450,59158,24106.06836
24499,24680.69922,23701.19922,19603,23636.27539
24089,24089,23336.59961,5951,23499.16406
23725,23990,23500,3640,23375.0293
23551,23749,23312,3682,23365.41602
23600,23675,23255.80078,4987,23120.21094
23265,23950,22999.90039,9108,23107.33984
23280.09961,23750,23280.09961,4992,23474.30078
23626,23899,23500,3552,23567.22461
23555.19922,23868.90039,23430,6894,23308.41992
23484.19922,23685,23350.09961,4190,23368.76172
23504,23749.80078,23360,2867,23219.3418
23795,23797.90039,23238,4763,23145.92383
23336,23599,23336,3665,23185.16016
23360,23567.80078,23275,3867,23115.70703
23300,23470,23260,1704,23150.58008
23300,24150,23275.09961,5525,23876.85938
24050,24444,23815.19922,5648,24092.56055
24299,24299,24020.09961,3215,23942.15234
24165,24345,24025,3649,23992.68164
24250,24400,24199.19922,2579,24102.07422
24325.19922,24379.90039,24065,2870,23891.7168
24005.09961,24211.90039,23900,3073,23826.72266
24112.90039,24320,24002.09961,2907,24032.91016
24013,24270,23953.19922,2561,23810.46875
24114.40039,25299,24080,14553,25032.45703
25201,25850,25201,10606,25372.31055
25600,25797.80078,25151.09961,12641,25370.62891
25578,27104.40039,25325.09961,21789,26476.0957
26730,27561,26525,18623,26910.57422
27170,31099,27159.69922,70854,29309.36133
29735,30299.90039,29625,32100,29633.26758
29897,31513.80078,29701,47833,30773.90625
31200,31700,31010,33972,30973.66016
31001,31774.90039,31001,20476,30898.84961
31133,31849.80078,31010.09961,18237,31138.52734
31570,32098.69922,30150,32147,30014.14063
30695,31440,30013,31288,31019.82813
31101,31739.80078,31005,18562,31234.53711
31570,32120.09961,31450,16044,31457.28125
31599,31950,31337,11229,31311.33203
31660,31850,30900,14425,30693.05664
31012,31470.09961,30701,11627,31053.12109
31261,31608,30850,12503,30679.28125
31050,31400,29848,18567,30463.67383
30800,31190,30708.19922,8361,30751.41406
30950,32880,30868.59961,37941,32382.11914
32650.19922,32900.10156,31550,18459,31383.66406
31798,32285,31499.69922,15962,31561.11523
31830,32282,31656,10932,31795.94141
32220,32397.80078,31935.09961,6864,31684.08398
31950,32348,31586,9986,31385.25
31540,31859.90039,31533.19922,6397,31372.46484
31899,32000,31011.09961,9998,30931.04883
31217.40039,31217.40039,31217.40039,0,30931.04883
31209,31575,30132.80078,12136,30203.28711
30301,30900,30113,6907,30045.05469
30933,30933,30135,5422,29962.71289
30266.09961,30960,30222,12106,30353.20117
30840,30900,30633.90039,4148,30465.75586
30949,31000,30610,5710,30460.50586
30712,31239.90039,30674,6874,30782.22656
31151.09961,31258,30922.19922,5193,30786.38867
31100,31298,30775,26326,30613.78906
30999,31774,30952,8708,31028.44922
31450,32029.90039,31320.09961,9882,31536.24805
31555,32720,31555,13324,32131.33594
32590,32667,32101,5103,32039.68945
32299,32741,32203.19922,6451,32083.78516
32450,32700,32245,6156,32335.25
32675,33390,32145.30078,31378,31989.94336
32499.90039,32500,32050.5,5315,31951.99414
32260,32606.40039,32215.69922,7441,32061.39258
32679.80078,32770,32210,6337,32324.97656
32663,33400,32440,6945,32321.80469
32798.89844,33049.80078,31666,11759,31804.34766
32271.59961,32300,31700.09961,5399,31753.91406
31950,32050,31600,7480,31388.46289
31700.09961,32222.09961,31700.09961,6207,31631.83008
31990,32178.90039,31520,7214,31426.2168
31860,33379.89844,31725,47448,32690.13281
33400,33675,32880,24604,32850.17188
33298,33980,33200.10156,15032,33239.09766
33601.10156,33849.89844,33470,7839,33228.30469
33699,34400,33450,17395,33970.10156
34330,37697,34225.10156,60690,37155.51563
37780,39499,37250.19922,73538,37273.63281
37900,38623.10156,37719.10156,21190,37706.36328
38150,38640,37400,19849,37488.0625
37879.89844,38180,36418,23160,36736.54688
37070,37568,36798.19922,13632,36886.18359
37453,38024.89844,36535.10156,21434,37332.6875
37900,38176,37399.89844,12657,37404.625
37400,38062.69922,37369.89844,11312,37536.12109
37514,37899,37025,12109,36873
37000.10156,37300,34565.10156,27540,35238.28125
35940,37351,35653.39844,21610,36808.89063
37599,38314,36700,18894,37527.20703
38005,38196.89844,37223.89844,12180,37132.32422
37540,37698,36820.19922,11739,36600.19922
36999,37250,35786,27999,35857.80078
36499,37271.39844,36210,7358,36111.96484
36719.89844,38490,36501,30912,38065.57422
38411,38650,37800,16378,37579.42188
37923.80078,38455.10156,37531.89844,14571,37574.27344
37950,38320,37848.39844,9595,37636.5
38150,38400,37981,11099,37845.38672
38299,39390,38000,38178,38127.89844
38350,38350,37350,15734,37119.82813
37499,37724.89844,37011,10795,37041.65234
37790,38200,37712.60156,13462,37730.75
38400,38489.5,37500,11069,37364.79688
37799,38300,37611,11590,37748.47656
38150,38400,38002.39844,9242,37823.49609
38180,38388,37925.89844,8681,37888.19531
38460.39844,38798,38011.10156,11451,37973.41016
38400,39874.10156,38140,24081,38806.19531
38925,39950,38925,17565,39137.45313
39700,39980,39400.10156,15524,39154.39063
39540,39679.89844,38800.10156,8900,38549.34375
38999,39485.60156,38959,10228,38791.12891
39550,39599,38420,10573,38376.41406
39005,40250,38801.39844,20521,39581.88281
40049,40307,39501.5,9457,39368.82422
39900,40100,39599,8400,39539.16797
40000,40290,39651,7726,39673.34766
40000,40480,39900.10156,7555,39852.99219
40397,41150,40253.60156,16966,40254.51172
40674,40850,39700,8193,39735.60156
40150,40268,39650,4235,39411.01953
39850,39974,38500,7886,38526.45703
38849.89844,38849.89844,37111,9430,36991.55469
37496,38299,35520,17124,36355.48047
37199,38048,37000,15305,37573.94531
38290,41664.89844,38000,59601,40428.90234
41540,41782,40250.10156,26119,40260.55859
40750,41470,40566,15540,40666.38672
41199,41700,40670.39844,10466,41114.07813
41687,41687,40330,9764,40789.79688
41349,41349,40638.60156,7555,40617.97656
40949,41158,40420,5923,40226.14063
40640,41180,40488.89844,6536,40547.44531
40800,41130.10156,40710.60156,7821,40584.75
40950,40998,39551.19922,18102,39514.88281
40048,41450,40000,13165,40870.94531
41305,42474.89844,40787.10156,17509,41947.64063
42300,42365.89844,41750.60156,10024,41639.14453
41474.89844,42149,41160,9595,40993.05859
41448,41940,41204.39844,7062,41300.86328
41500,41500,40912.39844,4418,40736.62891
41423.89844,41547.69922,41149.10156,7050,40931.85156
41350,41924,41201.80078,6071,41119.93359
41550,41850,41429,6049,41317.73438
41784,41840,40100,10038,39919.22266
40300,40499.39844,39698.10156,10671,39839.36328
40299,40700,40003,5397,40135.77734
40695,40763.89844,40313,4375,40230.40625
41178.60156,41178.60156,40150,6393,39975.67188
40400,40594.80078,39697.10156,5935,39571.72266
40000,40196.10156,38065.10156,10310,38163.89063
38510,38999,37586.89844,9230,37412.05078
38010,38010,37350,12640,37309.77344
37400,37549,37003.30078,10750,36853.05859
38000,38000,36908.30078,7681,37360.36719
37965,39134.89844,37850,8712,38518.72656
38999,39450,38551.5,9714,38440.35156
38850,39660.39844,38405.30078,7711,39240.29688
39986,40080,39516.10156,4780,39572.01953
39850,40753.69922,39547.30078,9166,40287.05078
40924,41093,40550,7299,40537.93359
40940,41109.89844,40500.10156,6553,40504.30078
40900,41450,40450.10156,8441,40996.02734
41499,41990,41300,8456,41520.99609
41950,41979.89844,41405.10156,4894,41228.34766
41501,41740,41009.60156,5894,41226.86328
41684.19922,41884.60156,40700.10156,6622,40686.03125
41390,41390,39753.10156,8571,39592.0625
40000,40332.89844,38925.10156,10453,38755.60938
39389,39499,38201.5,13941,38429.73828
38980,40609,38950.5,49516,39693.83594
40255,40388,38701.10156,20820,38632.79688
38900,39199.89844,37000,13346,36850.78125
37185.60156,38049.89844,36675.10156,18750,37016.35156
37350,37625,36880,9515,36729.16406
36924,37089,36402.10156,16100,36370.56641
37000,37950,36801,11178,37510.55859
37813,38098.89844,37640.39844,4729,37578.51172
37690,37850,36160.89844,10909,36054.69531
36299.89844,36300.10156,34702,18142,34722.85547
35288,36150,35286.89844,7340,35614.95313
36102,36873.39844,36011.10156,8453,36421.53906
36705,36848.89844,35205.60156,7855,35119.16406
35550,36330,35261,11067,35851.25391
36589,36589,35400,8303,36160.35938
36687,36800,36300,5527,36221.26953
36450,37350,36450,10926,36889.47266
37100,37277.60156,36001.10156,11900,35929.71875
36351,36534.89844,35656,10331,35634.41016
36090,36270,35645,6130,35476.57813
35991,36001,35580.10156,5129,35389.875
35675,36100,35500,6353,35287.39844
35800,35980,35501,4581,35274.41016
35590,35946.89844,35118.39844,7335,35454.74609
35750,36000,35280,6443,35098.42969
35310,36002,35310,7513,35587.07813
36200,36380,35860.5,5403,35740.84766
36150,36199,34343,9303,34336.18359
34799,34989,33879.89844,8633,34470.69141
34899,34999.89844,34000,7349,34428.93359
34500,34785.89844,34200,3942,34078.34766
34353.39844,34399,33761,4927,33561.53516
33715,34059,32502,10185,32502.97656
33000,33475.10156,32900,9217,33018.60938
33535,33750,31680,14726,31601.34766
31995,32149.90039,31360,8506,31622.87695
31910.09961,32490.30078,31502.09961,7449,31961.24609
32200,32490,31901,5565,32141.79102
32446.59961,33534.89844,32446.59961,14035,32768.13672
33150,33350,32810,4861,32742.1543
33000.10156,33673.39844,33000.10156,5975,32959.38672
33300,33950,32900,9398,33540.79297
33850,34440,33814,12198,33953.36719
34227,34549,33565.10156,5743,33536.82813
33600.5,34030,33500,9508,33490.11328
33780,33970,33500,6292,33472.44141
33300,33500,32600.90039,7182,32963.35156
33000,34400.10156,32920.19922,8837,33956.83984
34199,35170,34031.10156,13239,34478.13672
34850,35235,34693.89844,9762,34529.21484
35000,35198,34660.10156,5847,34581.69922
34000,34939.89844,33787.39844,6105,34558.6875
35000,35500.60156,34837,10000,34821.16406
35100,35350,34699.89844,7929,34648.46484
34999,35500,34999,6615,34884.75
35299,35600,35080.89844,4546,34918.07813
35400,35790,34851.30078,10799,35428.56641
35948.89844,35948.89844,35350,5496,35201.99219
35600,35888,35520,6461,35361.40625
35900,36268,35600,7772,35812.28125
36199,36399,36110,8249,35927.73438
36370,36750,36206.10156,6498,36305.48438
36580,36845,36011.19922,8268,35865.43359
36299.89844,36546.89844,36200,6335,36067.30078
36524.89844,38299.89844,36524.89844,19862,37789.20703
38155.30078,39199.89844,38155.30078,22726,38223.11328
38700,40100,38001,66489,38673.96875
39387,39570.89844,38911.10156,14637,38971.56641
39445,39800,39301,10506,39188.61328
39777,39809.89844,39256,7533,39087.22656
39550,41179.89844,39240,16848,40512.23047
41399.89844,42750,40910,29745,42213.98828
42699,46079.89844,42500,51033,45334.02344
45699.89844,46399,44952,31505,45021.24219
45384,45444,44590,13216,44409.33594
44801,45499,44621.10156,18023,44565.69141
44901,45325.60156,44250,9673,44157.35156
44420,44600,41250,23911,42203.10547
42000,42290,41301,17464,41189.21484
41690,42640.39844,41591.89844,13040,41521.85156
42088,42920,42030,13375,42229.58594
42600,43189.10156,42200,9371,42259.16016
42942.89844,44398,42671.10156,13425,43787.61719
44266,44500,43651.10156,13203,43703.98828
44074,44671.60156,43210,12185,43101.21484
43200,43603.10156,41800,13184,43044.07422
42700,42700,38000.19922,24954,38480.89453
39880,40250,36679.10156,30120,39566.10938
39900,40549.69922,38822.60156,24497,39751.61328
40500,41500,40500,17189,40583.0625
41550,41749.89844,40699,16890,40681.97656
41007.60156,41449,39888,7629,40071.46484
40199,40237.80078,39020.19922,18614,39369.37891
39858,40544.30078,39656.10156,12230,39943.68359
40325,40769.89844,40150,9436,39939.12891
40050,40051,38450,17021,38370.96875
38680,38927.60156,37768,7879,37703.41406
38000,39547.5,37689.30078,11752,39016.31641
39560,40178.39844,39220,7510,39212.74609
38731,40800,38501.10156,16595,40291.49609
40800,41546.60156,40001.10156,9765,40214.32031
40540.39844,41000,40152.39844,6425,40491.5
40650,41199,39849.89844,10425,39920.46875
40261,40520,39500,12667,39556.77734
40187,40500,40017.60156,9294,39847.55469
40299,41580,39810,16371,41089.91406
41420,41799,40866,21202,41113.52344
40759,41228.39844,40520.10156,6388,40610.33984
40999.89844,41544,40872.80078,7713,40934.55469
41600,41990,41009.39844,6615,40915.39844
40700,42068,40700,7602,41243.97656
41998,42185,41651,6592,41602.89844
42000,42225,41400.10156,5417,41299.33203
41724.89844,43562,41618,14409,42537.32031
43100.10156,43500,42455.60156,10762,42211.71875
42550,42969.89844,42400,5104,42249.63672
42650,42830,41580.10156,9062,41563.21484
41930.10156,42590,41220,9340,41045.26953
41410,41575,40797.89844,9874,40778.21094
41397.60156,41464,40949.89844,5714,40853.5
41279.89844,41480,41050,4728,40927.21484
41300,42147,41300,5489,41516.59375
41951,42330,41720.19922,5778,41566.29688
42060,42060,41666.10156,4304,41581.97656
42070,42587.89844,41900,5936,41838.02734
42026.60156,42379,42026.60156,4672,41890.59375
42302,42898,42302,5706,42292.58594
42700,42887.69922,42063,6702,41901.8125
42070,42240.10156,41500,8802,41248.24219
41300,41990,41105.10156,5291,40920.5625
41370,42244.89844,40501,54271,40337.03125
40675,41047.5,39510,13081,39435.75
39888,39888,39111,7442,39046.26953
39744,40200,39510,5738,39416.10938
40050,40050,38900.5,8203,38710.05859
39174,39174,38340,6625,38250.23828
38355,38888,38200,13957,38206.58984
38000,39339.89844,37734.69922,5265,38657.28125
39000,39197.89844,38020,4756,37803.24609
38000,38500,37777.10156,5892,38076.08594
38416.5,38599.89844,37800,6267,37718.81641
38240,39949,38134.39844,11203,39219.23438
39539,39881.39844,38800.10156,7357,38625.92969
39147,39599,39100,4342,39023.77344
39349.89844,39549,39000,3635,39072.19531
39101,39690,39073.39844,2475,38866.32813
39100,39459.80078,38852,3021,38647.26172
39200,39299.89844,38491.19922,26495,38360.63281
38860.5,39740,38860.5,7565,39120.71094
39333,39642.80078,38810,5873,38544.48047
39090,39479.39844,38600,4465,38928.82813
39338,39800.10156,39113.10156,3409,38972.87891
39100,39319.60156,39000,2946,38843.40625
39149,39775,38919.10156,6412,39319.13672
39602.5,39725,39105,3059,38863.04688
39052.10156,39687,39052.10156,2503,38906.70313
39205,39342.39844,38832,4418,38738.53906
39045,39575,39014,2852,39132.8125
39302,39985,39154.5,5430,39104.42969
39100,39400,38178.10156,6606,38299.01953
38941.89844,38999.89844,38600,2466,38485.55078
38880,39226.10156,38613.39844,3405,38427.99609
38840,39299,38702.19922,3322,38836.0625
39140,39399.89844,38960.30078,4519,38854.91797
38987,39328.39844,38987,1704,38904.61719
39213,39705.39844,39101,3321,38867.22266
39200,39599.89844,39200,1729,38978.92578
39107,39650,39107,2232,39228.65234
39585,39986,39585,3026,39347.90625
39700,39961.19922,39656.10156,2639,39472.02344
39799.89844,39932,39681.19922,2992,39479.47266
39941,40058.80078,39403.10156,4678,39563.90234
40092.39844,41424.60156,39877.10156,6316,40233.19141
40400,40748,40248.60156,2921,40187.35156
40600,40688,40321.80078,1951,40273.96875
40643,41200.10156,40297.60156,4594,40101.33203
40249,40249,39001,4983,38758.96875
39155,39470.89844,38510.10156,4941,38334.74219
38580,39154.5,38066,2933,38672.07031
39041,39233.60156,38700,2333,38570.17188
39007,39181.80078,37850.5,4089,38141.46875
38349,38531.10156,37890.19922,1903,37878.84375
38300,38480,37500,2835,37391.71484
37311,37950,36000,4059,35908.57031
36225,36800,35540,3452,36076.04688
36180,36180,34620,7301,34764.63672
35670,35679.89844,34500.10156,4251,34634.57422
35150.60156,36450,35150.60156,4704,35951.33203
36600,38198.89844,35516.39844,28052,35841.00781
36270,36300,35650,6205,35479.875
36080,36080,35402,10884,35451.88281
35700,35990.5,35300,7688,35346.01953
35700,36100,34015.30078,7872,34043.25781
34100,35095,34000.10156,7620,34346.55078
34300,34479.39844,34002,5986,33932.23047
34540,34798.89844,33475.10156,6707,33460.16797
33750.19922,34350,33456.10156,4040,33911.59766
34180.39844,34750,33785.10156,4057,33871.61328
33900,34100,33600,2474,33391.42578
34000,34500.69922,33200,12515,33559.39063
33501.10156,34100,31802.09961,9773,32050.85156
33199.89844,33199.89844,31183.19922,7938,31561.62305
32299,33499.39844,32299,5158,33055.58984
33843,33843.10156,33066,5308,32966.28906
33499,33597.39844,32601,5692,33080.08594
33600,33788.69922,33120.19922,3963,33172.15625
33100,33810,33010,2935,33337.73828
33600,34087.39844,33425.39844,2621,33464.63281
33729,34070,33464.60156,3566,33324.85938
33400.10156,33790,32515.09961,5353,32506.73438
33074.89844,33074.89844,31834.30078,4969,31726.2168
32444,32574.5,32100,2198,32116.92773
32597,32787.39844,31800,5158,32291.14063
33200,34171.19922,32214,4387,33588.66016
34200,35199.89844,33899.89844,8744,33796.00391
34600,34600,33912,4991,33798.19141
34290,34420,33624,3728,33957.53516
34500,34575,34000,4297,34184.93359
34640,34640,34090.89844,3377,34134.82813
34600.10156,34600.10156,34210,3388,34144.95313
34567,34798.89844,33949.89844,4655,34228.49609
34600,34760,34334.19922,2592,34329.68359
34600,34607.60156,33910,6398,34086.20703
34300,34360,33351.10156,7147,33191.30859
33990,34100.10156,33500,4815,33669.91016
33900,34799,33900,7987,34443.875
34799,35030.10156,34501.19922,4300,34474.13672
34654,35298.89844,34450,6170,34536.34766
34810,35543.89844,34600,8465,35062.46484
35350.19922,36425,35230.10156,8607,35875.4375
36149.89844,37110.10156,35750,8080,36625.19141
36990,38200.10156,36720.10156,9671,37613.85547
38044,39000,37859.89844,14028,37995.625
38249.89844,38249.89844,37110.10156,5483,36962.12109
37700,37700,36730,4163,36554.85156
36800,37209.10156,35502,7376,35461.01563
35799.89844,36600,35799.89844,5803,35890.12109
36300,36532,35600,3568,35509.62891
35707.39844,36089.89844,35313.80078,5444,35189.26953
